stkcd,close,swName1,swName2,swName3,predictVal,buyDate,ret,flag,date
407,4.13,公用事业,燃气,燃气,0.6541108132350713,20180702,-0.019230769230769273,0.0,20180702
713,5.91,农林牧渔,种植业,种子生产,0.6868750737858389,20180702,0.03187919463087252,0.0,20180702
2167,6.1400000000000015,有色金属,稀有金属,其他稀有小金属,0.6504460759119493,20180702,-0.013029315960912058,0.0,20180702
2290,11.19,家用电器,白色家电,家电零部件,0.6757284430629074,20180702,-0.012466607301869992,0.0,20180702
2299,15.49,农林牧渔,畜禽养殖,畜禽养殖,0.650028862407333,20180702,0.020658489347966436,0.0,20180702
2517,7.19,传媒,互联网传媒,移动互联网服务,0.6620388967244161,20180702,-0.0294943820224719,0.0,20180702
2676,3.11,家用电器,白色家电,家电零部件,0.6980711441803756,20180702,0.0573248407643312,0.0,20180702
2760,16.05,机械设备,通用机械,磨具磨料,0.6726466329562495,20180702,-0.015527950310559091,0.0,20180702
300006,4.16,医药生物,化学制药,化学制剂,0.6555485785798922,20180702,0.0071770334928229484,0.0,20180702
300064,5.37,机械设备,通用机械,磨具磨料,0.6876231873305882,20180702,-0.0074906367041198685,0.0,20180702
300069,11.94,电气设备,高低压设备,线缆部件及其他,0.7083075439229122,20180702,-0.005025125628140614,0.0,20180702
300074,3.85,计算机,计算机应用,软件开发,0.6663263414915302,20180702,0.10994764397905765,0.0,20180702
300140,8.370000000000001,电气设备,高低压设备,高压设备,0.6466110346457693,20180702,-0.019070321811680557,0.0,20180702
300162,6.78,电子,光学光电子,LED,0.6816447924385459,20180702,-0.03698435277382639,0.0,20180702
300216,5.3100000000000005,医药生物,医疗器械,医疗器械,0.6497942133265533,20180702,0.016822429906542036,0.0,20180702
300269,6.53,传媒,营销传播,营销服务,0.6856293714333742,20180702,0.016975308641975273,0.0,20180702
600004,13.09,交通运输,机场,机场,0.7095780437850431,20180702,-0.019157088122605415,0.0,20180702
600112,3.2,电气设备,高低压设备,中压设备,0.6649518590554787,20180702,0.0031347962382446415,0.0,20180702
600338,20.72,有色金属,工业金属,铅锌,0.6950106654899868,20180702,-0.03355704697986572,0.0,20180702
600365,4.43,食品饮料,饮料制造,葡萄酒,0.6589453965791031,20180702,-0.006711409395973034,0.0,20180702
600371,8.32,农林牧渔,种植业,种子生产,0.6453204529760892,20180702,0.0024038461538460343,0.0,20180702
600831,6.0200000000000005,传媒,文化传媒,有线电视网络,0.6655576949283716,20180702,-0.016638935108153063,0.0,20180702
601000,2.35,交通运输,港口,港口,0.6818745158446629,20180702,-0.008438818565400852,0.0,20180702
603099,10.93,休闲服务,景点,自然景点,0.6519163619449186,20180702,-0.02096627164995446,0.0,20180702
603598,11.45,传媒,营销传播,营销服务,0.6485186914934333,20180702,0.007943512797881747,0.0,20180702
603688,13.44,有色金属,金属非金属新材料,非金属新材料,0.6586821168881793,20180702,-0.014285714285714235,0.0,20180702
603996,9.71,家用电器,视听器材,彩电,0.7154721754679596,20180702,0.11598746081504685,0.0,20180702
603058,11.38,轻工制造,包装印刷,包装印刷,0.6620904917200529,20180702,-0.01405975395430581,0.0,20180702
