date,stkcd,swName1,swName2,swName3,predictVal,buyDate,close,ret,flag
20180806,65,,,,0.6733691133623664,20180806,8.5,0.0679723654198583,0.0
20180806,729,,,,0.734590008489104,20180806,6.75,-0.027777785523670384,0.0
20180806,778,,,,0.6875027696581396,20180806,4.460000038146973,0.0067114566479797855,0.0
20180806,883,,,,0.6946362272418886,20180806,4.230000019073486,0.0,0.0
20180806,959,,,,0.7107504767364627,20180806,4.179999828338623,0.0,0.0
20180806,2025,,,,0.6997658776976574,20180806,25.0,-0.07692300638503313,0.0
20180806,2027,,,,0.6673959216028069,20180806,10.239999771118164,-0.015564187895738879,0.0
20180806,2111,,,,0.6861498872588571,20180806,11.119999885559082,-0.030575553604944683,0.0
20180806,2153,,,,0.6708115547610128,20180806,30.04999923706055,-0.011795563727129199,0.0
20180806,2203,,,,0.7335419606637026,20180806,8.300000190734862,-0.024154567115350467,0.0
20180806,2213,,,,0.7496932059732099,20180806,11.579999923706055,-0.023195914931270267,0.0
20180806,2243,,,,0.8110287293260586,20180806,8.0,-0.018427587945697765,0.0
20180806,2356,,,,0.66946160723342,20180806,9.760000228881836,-0.05342739202570612,0.0
20180806,2387,,,,0.6870053616701066,20180806,11.850000381469727,-0.008546959779967,0.0
20180806,2430,,,,0.6673469215238614,20180806,14.260000228881836,-0.013898593340357923,0.0
20180806,2458,,,,0.7404935020371856,20180806,21.200000762939453,-0.08062230826424255,0.0
20180806,2634,,,,0.6910689916578425,20180806,4.239999771118163,0.04567309235327399,0.0
20180806,300001,,,,0.7375690803527125,20180806,13.800000190734865,-0.0028735604621976663,0.0
20180806,300318,,,,0.6822971056653114,20180806,4.699999809265137,-0.01906772876086893,0.0
20180806,300390,,,,0.8204918676547905,20180806,9.720000267028807,0.002018209694412354,0.0
20180806,300469,,,,0.7283521127175238,20180806,20.309999465942386,0.019627161057442333,0.0
20180806,600019,,,,0.6828236016645383,20180806,8.289999961853027,-0.01800715725139379,0.0
20180806,600036,,,,0.7712096237352224,20180806,27.239999771118164,0.007669868453546336,0.0
20180806,600126,,,,0.6861926272296903,20180806,4.679999828338623,-0.0021366992332193524,0.0
20180806,600131,,,,0.7049818383069002,20180806,7.510000228881836,-0.019946821243070123,0.0
20180806,600219,,,,0.6752141874408526,20180806,2.75,-0.011029401130226768,0.0
20180806,600230,,,,0.6971053994523254,20180806,24.32999992370605,-0.023130916444418448,0.0
20180806,600256,,,,0.683401539510352,20180806,4.360000133514403,0.0045871514481794495,0.0
20180806,600269,,,,0.6923047120524956,20180806,4.079999923706056,-0.009828000040771334,0.0
20180806,600299,,,,0.7012382413912448,20180806,11.8100004196167,-0.006831761182360729,0.0
20180806,600406,,,,0.7107589863961931,20180806,14.989999771118164,-0.003315662532349384,0.0
20180806,600433,,,,0.6922538857196844,20180806,4.389999866485597,0.02064212683364941,0.0
20180806,600458,,,,0.7870376737597962,20180806,8.399999618530272,-0.06213361659585659,0.0
20180806,600483,,,,0.6868655806914151,20180806,8.020000457763674,-0.026054653108084747,0.0
20180806,600675,,,,0.6855657799155098,20180806,4.579999923706055,-0.030237654397911262,0.0
20180806,600795,,,,0.666941287078269,20180806,2.6800000667572017,-0.011235944019676425,0.0
20180806,600809,,,,0.7252496186231817,20180806,52.68000030517578,-0.015667337743477505,0.0
20180806,600818,,,,0.6736834566631618,20180806,14.029999732971193,-0.014336904085998858,0.0
20180806,600821,,,,0.6711071734815858,20180806,4.710000038146973,-0.05106378316123572,0.0
20180806,600863,,,,0.6683184801933927,20180806,2.3499999046325684,0.008547000709448138,0.0
20180806,601003,,,,0.8816612773169866,20180806,9.300000190734863,0.017278600805329614,0.0
20180806,2782,,,,0.6685620103456299,20180806,14.15999984741211,-0.0374029449624258,0.0
20180806,2795,,,,0.6931507219721745,20180806,16.40999984741211,-0.031634388859564155,0.0
