stkcd,close,swName1,swName2,swName3,predictVal,buyDate,ret,flag,date
558,4.82,房地产,房地产开发,房地产开发,0.6629190746339102,20180615,-0.06910569105691056,0.0,20180615
790,7.73,医药生物,中药,中药,0.6650729351229987,20180615,-0.06829896907216482,0.0,20180615
2124,5.34,农林牧渔,饲料,饲料,0.6614736415015534,20180615,-0.09328358208955223,0.0,20180615
2262,18.66,医药生物,化学制药,化学制剂,0.6513009505163959,20180615,-0.01608579088471851,0.0,20180615
2304,143.20000000000005,食品饮料,饮料制造,白酒,0.6587746488070646,20180615,-0.010928205837598681,0.0,20180615
2327,11.69,纺织服装,服装家纺,家纺,0.6694933841140623,20180615,-0.016253207869974307,0.0,20180615
2353,16.25,机械设备,专用设备,冶金矿采化工设备,0.6965334277831545,20180615,-0.04355828220858904,0.0,20180615
2415,38.45,电子,电子制造,电子系统组装,0.6513898808253554,20180615,-0.01959773078906646,0.0,20180615
2458,19.63,农林牧渔,畜禽养殖,畜禽养殖,0.7343350303561086,20180615,-0.04004106776180705,0.0,20180615
2480,8.43,机械设备,通用机械,机械基础件,0.6704953492621337,20180615,-0.004773269689737569,0.0,20180615
2499,11.16,机械设备,专用设备,环保设备,0.7139884875462129,20180615,-0.0728241563055062,0.0,20180615
2507,25.75,食品饮料,食品加工,食品综合,0.6800571802167111,20180615,-0.007075471698113178,0.0,20180615
2516,4.03,纺织服装,纺织制造,其他纺织,0.691148425516251,20180615,-0.0024875621890548816,0.0,20180615
2540,7.12,有色金属,工业金属,铝,0.6663743161930095,20180615,-0.061797752808988804,0.0,20180615
2694,5.43,建筑材料,其他建材,管材,0.6507975189967009,20180615,-0.03703703703703709,0.0,20180615
2737,21.86,医药生物,中药,中药,0.67239042915821,20180615,-0.041818181818181754,0.0,20180615
2768,28.65,化工,塑料,改性塑料,0.6583609409700515,20180615,0.021547156481808605,0.0,20180615
300003,35.77,医药生物,医疗器械,医疗器械,0.7115884985431005,20180615,0.006996921354603947,0.0,20180615
300094,7.73,农林牧渔,渔业,水产养殖,0.6657225052725171,20180615,-0.020806241872561748,0.0,20180615
300138,12.7,农林牧渔,农产品加工,其他农产品加工,0.6689933926016596,20180615,-0.020440251572326984,0.0,20180615
300143,14.3,农林牧渔,种植业,粮食种植,0.6670035722403009,20180615,-0.03526970954356845,0.0,20180615
300167,5.62,计算机,计算机应用,IT服务,0.663507504364451,20180615,-0.042780748663101664,0.0,20180615
300176,82.60000000000002,汽车,汽车零部件,汽车零部件,0.6605695678052024,20180615,0.018399709478271298,0.0,20180615
300178,14.29,休闲服务,旅游综合,旅游综合,0.6838507659441325,20180615,-0.015427769985974726,0.0,20180615
