stkcd,close,swName1,swName2,swName3,predictVal,buyDate,ret,flag,date
418,66.43,家用电器,白色家电,洗衣机,0.7062868415293011,20180620,0.03798599731863561,0.0,20180620
425,4.07,机械设备,专用设备,工程机械,0.7034367619100139,20180620,0.004901960784313708,0.0,20180620
597,11.88,医药生物,化学制药,化学原料药,0.7364992456490532,20180620,0.06660973526900071,0.0,20180620
613,9.56,休闲服务,酒店,酒店,0.7451607527176252,20180620,0.05735140771637126,0.0,20180620
735,15.25,农林牧渔,畜禽养殖,畜禽养殖,0.7032898708844042,20180620,0.07976268951878707,0.0,20180620
799,25.92,食品饮料,饮料制造,白酒,0.7407904034381462,20180620,0.03899613899613885,0.0,20180620
810,8.9,家用电器,视听器材,其它视听器材,0.7675410831570536,20180620,0.03833515881708638,0.0,20180620
932,8.61,钢铁,钢铁,普钢,0.7646682996566863,20180620,0.054272517321016345,0.0,20180620
951,13.2,汽车,汽车整车,商用载货车,0.7055416269959216,20180620,0.009146341463414531,0.0,20180620
2050,17.19,家用电器,白色家电,家电零部件,0.7248314924700101,20180620,0.03430232558139523,0.0,20180620
2110,16.6,钢铁,钢铁,普钢,0.7756460696660218,20180620,0.0462908011869434,0.0,20180620
2199,8.69,电子,元件,被动元件,0.705910641026203,20180620,0.04819277108433728,0.0,20180620
2268,22.2,计算机,计算机设备,计算机设备,0.6977907857278075,20180620,0.05209260908281377,0.0,20180620
2399,22.65,医药生物,化学制药,化学原料药,0.7168717954216312,20180620,0.020641194554238185,0.0,20180620
2415,37.48,电子,电子制造,电子系统组装,0.7985209163237555,20180620,0.010689470871191764,0.0,20180620
2499,9.54,机械设备,专用设备,环保设备,0.7727745089043904,20180620,0.10073452256033577,0.0,20180620
2596,9.3,建筑材料,其他建材,其他建材,0.7947527359915829,20180620,0.08829787234042552,0.0,20180620
2667,5.8500000000000005,机械设备,专用设备,冶金矿采化工设备,0.7022127932746689,20180620,0.00512820512820511,0.0,20180620
2702,4.88,食品饮料,食品加工,食品综合,0.7700992198613145,20180620,0.048523206751054815,0.0,20180620
300274,8.47,电气设备,电源设备,光伏设备,0.7277592611068021,20180620,0.033096926713947816,0.0,20180620
300339,10.1,计算机,计算机应用,IT服务,0.7054879379635011,20180620,0.03293413173652704,0.0,20180620
600048,13.49,房地产,房地产开发,房地产开发,0.7000028401804387,20180620,0.05126300148588414,0.0,20180620
600282,4.5,钢铁,钢铁,普钢,0.7839333486538245,20180620,0.04888888888888876,0.0,20180620
600329,18.32,医药生物,中药,中药,0.7523334945688341,20180620,0.05753424657534256,0.0,20180620
600385,7.9,有色金属,黄金,黄金,0.7478898574203808,20180620,0.01251564455569465,0.0,20180620
600392,15.7,有色金属,稀有金属,稀土,0.7239842082193589,20180620,0.005138086062941527,0.0,20180620
600398,12.22,纺织服装,服装家纺,男装,0.7165906309546609,20180620,0.020308692120227567,0.0,20180620
600438,6.36,农林牧渔,饲料,饲料,0.8073852641264797,20180620,0.0538827258320127,0.0,20180620
600581,4.68,钢铁,钢铁,普钢,0.713374516462134,20180620,0.10278372591006435,0.0,20180620
600585,35.73000000000001,建筑材料,水泥制造,水泥制造,0.7540768579802779,20180620,0.0014488554042306756,0.0,20180620
600673,10.09,有色金属,工业金属,铝,0.7209922314877791,20180620,0.014705882352941124,0.0,20180620
600782,6.0200000000000005,钢铁,钢铁,普钢,0.7414635623613411,20180620,0.05666666666666664,0.0,20180620
600801,14.67,建筑材料,水泥制造,水泥制造,0.7840074916678935,20180620,0.06662180349932711,0.0,20180620
600815,4.43,机械设备,专用设备,工程机械,0.8395430069346699,20180620,0.08200455580865618,0.0,20180620
601155,30.8,房地产,房地产开发,房地产开发,0.8705853600170133,20180620,0.08000000000000007,0.0,20180620
601636,4.7700000000000005,建筑材料,玻璃制造,玻璃制造,0.7202468776791549,20180620,0.0189473684210526,0.0,20180620
601899,3.97,有色金属,黄金,黄金,0.7344103604631411,20180620,-0.01534526854219953,0.0,20180620
601918,3.52,采掘,煤炭开采,煤炭开采,0.7036152013170465,20180620,0.09455587392550147,0.0,20180620
603885,17.150000000000002,交通运输,航空运输,航空运输,0.7321108231298515,20180620,-0.02348796241926021,0.0,20180620
2787,9.8,轻工制造,包装印刷,包装印刷,0.7197380112417024,20180620,0.03662258392675488,0.0,20180620
300490,15.43,电气设备,电气自动化设备,电网自动化,0.7260366501041513,20180620,0.02662337662337655,0.0,20180620
2829,28.98,国防军工,航天装备,航天装备,0.7227260938975105,20180620,0.0010056989607776234,0.0,20180620
300568,33.75,化工,化学制品,其他化学制品,0.700402444968099,20180620,0.032047477744806985,0.0,20180620
300598,27.3,计算机,计算机应用,软件开发,0.7020311470206546,20180620,0.02717391304347827,0.0,20180620
300623,33.77,电子,半导体,分立器件,0.7472838576213667,20180620,0.044687777448949584,0.0,20180620
