stkcd,close,swName1,swName2,swName3,predictVal,buyDate,ret,flag,date
418,69.68,家用电器,白色家电,洗衣机,0.7263662581034974,20180621,0.009866102889358741,0.0,20180622
613,10.14,休闲服务,酒店,酒店,0.6884308922618991,20180621,0.014373716632443578,0.0,20180622
799,26.91,食品饮料,饮料制造,白酒,0.7013850414701421,20180621,0.05226748654880864,0.0,20180622
898,6.29,钢铁,钢铁,普钢,0.6732966480820974,20180621,0.02063492063492056,0.0,20180622
2120,55.45,交通运输,物流,物流,0.7286591074618372,20180621,-0.0009345794392522366,0.0,20180622
2184,10.9,电气设备,电气自动化设备,工控自动化,0.6648016186861396,20180621,0.030680728667305868,0.0,20180622
2242,17.0,家用电器,白色家电,小家电,0.6818480283536967,20180621,0.02522522522522541,0.0,20180622
2268,23.63,计算机,计算机设备,计算机设备,0.6610888384722229,20180621,-0.009873060648801224,0.0,20180622
2299,15.39,农林牧渔,畜禽养殖,畜禽养殖,0.6880621535094655,20180621,-0.017487046632124303,0.0,20180622
2415,37.82,电子,电子制造,电子系统组装,0.7068721599148903,20180621,0.007028926736955876,0.0,20180622
2475,24.23,电子,电子制造,电子零部件制造,0.6919042299545325,20180621,0.0008779631255486642,0.0,20180622
2481,4.71,食品饮料,食品加工,食品综合,0.7018076688240472,20180621,-0.012931034482758563,0.0,20180622
2506,4.95,电气设备,电源设备,光伏设备,0.6680100455191947,20180621,0.03253796095444672,0.0,20180622
2605,9.21,轻工制造,家用轻工,文娱用品,0.7303116374614745,20180621,-0.008045977011494232,0.0,20180622
2731,14.85,轻工制造,家用轻工,珠宝首饰,0.6649520397645883,20180621,0.006835269993164639,0.0,20180622
2771,14.14,计算机,计算机应用,IT服务,0.694925467948181,20180621,0.03493449781659397,0.0,20180622
300047,14.27,计算机,计算机应用,软件开发,0.6909717347755028,20180621,0.05003849114703618,0.0,20180622
300133,10.6,传媒,文化传媒,影视动漫,0.6635377251148113,20180621,0.0185185185185186,0.0,20180622
300168,19.32,计算机,计算机应用,IT服务,0.7208027084572063,20180621,0.017010309278350455,0.0,20180622
600048,14.15,房地产,房地产开发,房地产开发,0.7273026451580569,20180621,-0.007757404795486589,0.0,20180622
600371,9.5,农林牧渔,种植业,种子生产,0.7021883354678512,20180621,-0.025730994152046827,0.0,20180622
600521,27.18,医药生物,化学制药,化学原料药,0.7382380317448795,20180621,0.015095729013254733,0.0,20180622
600567,3.77,轻工制造,造纸,造纸,0.6640246220017213,20180621,0.018421052631578894,0.0,20180622
600887,29.01,食品饮料,食品加工,乳品,0.6807446813676821,20180621,0.010906612133606108,0.0,20180622
600965,10.42,农林牧渔,畜禽养殖,畜禽养殖,0.6647248874131555,20180621,-0.0029354207436400603,0.0,20180622
601155,33.75,房地产,房地产开发,房地产开发,0.9278074545338718,20180621,0.01411349603057932,0.0,20180622
601336,46.18,非银金融,保险,保险,0.6788996101072426,20180621,-0.004242965609647098,0.0,20180622
601965,8.8,汽车,汽车服务,汽车服务,0.7542791148801462,20180621,-0.0034207525655644,0.0,20180622
603008,19.99,轻工制造,家用轻工,家具,0.6866979590990689,20180621,0.011152416356877248,0.0,20180622
603198,19.21,食品饮料,饮料制造,白酒,0.6912036194393273,20180621,0.014121338912133963,0.0,20180622
603568,24.85,公用事业,环保工程及服务,环保工程及服务,0.6639581699897525,20180621,0.04039167686658507,0.0,20180622
2779,20.88,机械设备,专用设备,其它专用机械,0.6602197320323631,20180621,-0.003407984420642718,0.0,20180622
300527,9.86,国防军工,航空装备,航空装备,0.6624636000648302,20180621,0.01475237091675452,0.0,20180622
300545,22.7,电子,光学光电子,显示器件,0.6657138297464923,20180621,0.029759093056211494,0.0,20180622
603777,18.12,食品饮料,食品加工,食品综合,0.6650784229626758,20180621,0.006396588486140553,0.0,20180622
300572,44.61,机械设备,仪器仪表,仪器仪表,0.6698797986078077,20180621,0.0019732514799386536,0.0,20180622
603819,17.35,电气设备,电机,电机,0.6781061883998248,20180621,0.08511904761904754,0.0,20180622
2859,35.68,电子,半导体,集成电路,0.6899876770274292,20180621,0.055708769994484264,0.0,20180622
300588,14.72,计算机,计算机应用,软件开发,0.7212779809982424,20180621,0.07637906647807635,0.0,20180622
300595,40.58,医药生物,医疗器械,医疗器械,0.7743632013400922,20180621,0.026329113924050684,0.0,20180622
300638,30.92,通信,通信设备,通信配套服务,0.6684723838633858,20180621,0.015518913676042745,0.0,20180622
2885,27.75,电子,其他电子,其他电子,0.7270695346116702,20180621,-0.039969547011800555,0.0,20180622
2886,22.15,化工,塑料,改性塑料,0.6865510051632664,20180621,-0.031093279839518595,0.0,20180622
2903,35.64,机械设备,通用机械,机床工具,0.6610784455265342,20180621,0.01565858151673316,0.0,20180622
603499,27.84,轻工制造,包装印刷,包装印刷,0.7141752838333965,20180621,-0.03572691899540137,0.0,20180622
2910,20.66,食品饮料,食品加工,乳品,0.7277567897228396,20180621,0.005271481286241553,0.0,20180622
300726,26.56,电子,元件,被动元件,0.7084863044296951,20180621,0.02230187176423737,0.0,20180622
300664,18.78,公用事业,水务,水务,0.7256437478561932,20180621,0.02693408203125003,0.0,20180622
