stkcd,close,swName1,swName2,swName3,predictVal,buyDate,ret,flag,date
638,6.86,综合,综合,综合,0.6435094420760156,20180606,0.021994134897360684,0.0,20180606
735,14.88,农林牧渔,畜禽养殖,畜禽养殖,0.7488603443107944,20180606,-0.029609690444145298,0.0,20180606
929,8.28,食品饮料,饮料制造,啤酒,0.6453321594547445,20180606,-0.0072289156626507145,0.0,20180606
2343,29.26,传媒,文化传媒,影视动漫,0.6671756092049093,20180606,0.018274111675126825,0.0,20180606
2458,18.11,农林牧渔,畜禽养殖,畜禽养殖,0.6531941329710078,20180606,0.09933774834437092,0.0,20180606
2691,18.82,机械设备,专用设备,冶金矿采化工设备,0.7126984898296377,20180606,-0.0005382131324005446,0.0,20180606
2729,28.52,电子,其他电子,其他电子,0.676684851770048,20180606,0.03988803358992299,0.0,20180606
2769,16.55,交通运输,物流,物流,0.6565150932040881,20180606,0.0558968058968059,0.0,20180606
300016,14.68,医药生物,化学制药,化学制剂,0.6764489031088597,20180606,-0.013550135501354976,0.0,20180606
300030,8.26,医药生物,医疗器械,医疗器械,0.6746318997595124,20180606,-0.00965018094089265,0.0,20180606
300037,22.29,化工,化学制品,其他化学制品,0.6679082935601426,20180606,0.028384279475982543,0.0,20180606
300152,3.41,公用事业,环保工程及服务,环保工程及服务,0.6464119518088461,20180606,-0.020289855072463836,0.0,20180606
300192,11.43,化工,化学制品,涂料油漆油墨制造,0.672535511579045,20180606,-0.0442553191489361,0.0,20180606
300207,11.51,电子,电子制造,电子系统组装,0.6707230578945854,20180606,-0.006013745704467333,0.0,20180606
300321,17.0,化工,塑料,合成革,0.6680127715137413,20180606,-0.02298850574712652,0.0,20180606
300436,33.35,医药生物,化学制药,化学制剂,0.6798634346484941,20180606,-0.017417417417417314,0.0,20180606
600337,6.2700000000000005,轻工制造,家用轻工,家具,0.6419361531408465,20180606,0.028799999999999937,0.0,20180606
600518,25.34,医药生物,中药,中药,0.7267691177858577,20180606,-0.0019669551534224894,0.0,20180606
600790,6.0,商业贸易,商业物业经营,专业市场,0.6461491161021027,20180606,-0.008375209380234505,0.0,20180606
601098,13.92,传媒,文化传媒,平面媒体,0.6564564263966602,20180606,0.030324909747292406,0.0,20180606
603608,11.41,纺织服装,服装家纺,鞋帽,0.6506873497333522,20180606,-0.00444049733570151,0.0,20180606
603028,9.74,机械设备,金属制品,金属制品,0.6839492046210539,20180606,-0.02421052631578957,0.0,20180606
2795,22.4,建筑材料,其他建材,其他建材,0.6535457495872136,20180606,0.0061782877316858276,0.0,20180606
603798,17.88,化工,石油化工,石油加工,0.6453244543428313,20180606,-0.03656509695290855,0.0,20180606
603069,10.94,交通运输,公交,公交,0.6511770640387028,20180606,-0.016393442622950838,0.0,20180606
300535,19.71,化工,化学制品,纺织化学用品,0.7040284025475805,20180606,0.04977145759268664,0.0,20180606
603159,24.37,机械设备,专用设备,其它专用机械,0.7185957958471508,20180606,0.016528925619834878,0.0,20180606
300573,22.16,医药生物,生物制品,生物制品,0.6535900645222349,20180606,0.0,0.0,20180606
2870,22.82,机械设备,仪器仪表,仪器仪表,0.6665817830531879,20180606,0.020604997807978975,0.0,20180606
300640,31.48,轻工制造,家用轻工,其他家用轻工,0.6705933507625683,20180606,0.044108177720540764,0.0,20180606
300665,28.65,化工,化学制品,涂料油漆油墨制造,0.7626866775470464,20180606,0.025722339675828154,0.0,20180606
300673,46.0,农林牧渔,饲料,饲料,0.6847846600378715,20180606,0.011504232689385718,0.0,20180606
300687,30.04,计算机,计算机应用,IT服务,0.6711302666176064,20180606,0.02306920762286868,0.0,20180606
603040,43.3,汽车,汽车零部件,汽车零部件,0.6463383999517921,20180606,-0.0009237875288684583,0.0,20180606
603266,17.44,化工,塑料,其他塑料制品,0.6650825106246825,20180606,0.0068728522336769515,0.0,20180606
603330,33.67,化工,化学制品,聚氨酯,0.6627794971350955,20180606,0.0023873470605790814,0.0,20180606
603196,11.64,纺织服装,服装家纺,女装,0.6483551049840872,20180606,0.01304347826086949,0.0,20180606
603767,10.87,汽车,汽车零部件,汽车零部件,0.7289479118910651,20180606,0.018604651162790864,0.0,20180606
603226,28.25,轻工制造,家用轻工,家具,0.6649401967730539,20180606,0.0070997515086972385,0.0,20180606
603707,30.15,医药生物,化学制药,化学原料药,0.6635242056829301,20180606,0.003013056578506923,0.0,20180606
603321,10.99,机械设备,专用设备,楼宇设备,0.6472943168460222,20180606,0.017241379310344973,0.0,20180606
300702,43.8,医药生物,化学制药,化学制剂,0.6995609841674957,20180606,0.032964499769478905,0.0,20180606
603103,35.18,传媒,文化传媒,影视动漫,0.6816653656905743,20180606,0.014613180515759439,0.0,20180606
603829,18.22,电气设备,高低压设备,低压设备,0.6758492849052629,20180606,0.0021845985800110768,0.0,20180606
300712,24.16,建筑装饰,基础建设,其他基础建设,0.725288105684212,20180606,0.014522821576763434,0.0,20180606
603507,28.49,电气设备,电源设备,风电设备,0.6507301675364124,20180606,0.02046577275935091,0.0,20180606
603076,38.42,机械设备,专用设备,其它专用机械,0.7170646315001351,20180606,0.004147226542249971,0.0,20180606
300723,45.37,医药生物,化学制药,化学制剂,0.6702467986966426,20180606,0.028539823008849607,0.0,20180606
603917,26.52,汽车,汽车零部件,汽车零部件,0.6820401030689982,20180606,0.012112036336108911,0.0,20180606
603477,14.73,纺织服装,纺织制造,辅料,0.6539643101133898,20180606,0.05003427004797811,0.0,20180606
892,5.55,传媒,营销传播,营销服务,0.6695545094937654,20180605,0.014336917562723928,0.0,20180606
2016,16.34,房地产,房地产开发,房地产开发,0.6580660669326238,20180605,-0.0180863477246207,0.0,20180606
2023,12.82,国防军工,航空装备,航空装备,0.7124817760913772,20180605,-0.02050113895216399,0.0,20180606
2049,47.05,电子,半导体,集成电路,0.6556019989908057,20180605,-0.012608515915667584,0.0,20180606
2320,26.17,交通运输,航运,航运,0.6917279138963587,20180605,-0.016389099167288923,0.0,20180606
2382,20.6,化工,塑料,其他塑料制品,0.6848216742920308,20180605,0.022770398481973375,0.0,20180606
2488,13.3,汽车,汽车零部件,汽车零部件,0.670666332667897,20180605,-0.0036900369003690647,0.0,20180606
2492,6.99,交通运输,物流,物流,0.6714249048102815,20180605,0.0182841068917019,0.0,20180606
2632,9.42,化工,化学制品,其他化学制品,0.7087156805202105,20180605,-0.029940119760478945,0.0,20180606
2702,5.64,食品饮料,食品加工,食品综合,0.7396900095029836,20180605,-0.02741935483870972,0.0,20180606
300016,14.26,医药生物,化学制药,化学制剂,0.730029643221955,20180605,-0.008174386920980825,0.0,20180606
300047,13.67,计算机,计算机应用,软件开发,0.6776894643207034,20180605,0.022284122562674202,0.0,20180606
300177,12.72,计算机,计算机设备,计算机设备,0.6701525889622811,20180605,-0.024748646558391374,0.0,20180606
300208,12.45,电气设备,电气自动化设备,工控自动化,0.6773292178155357,20180605,0.031200000000000117,0.0,20180606
300254,10.24,医药生物,化学制药,化学制剂,0.6641292788577036,20180605,0.0,0.0,20180606
300357,38.46,医药生物,生物制品,生物制品,0.6630060409408081,20180605,0.05197712011937328,0.0,20180606
300378,13.57,计算机,计算机应用,软件开发,0.6609058455651823,20180605,-0.01134751773049647,0.0,20180606
300380,19.13,计算机,计算机应用,软件开发,0.679580545348014,20180605,0.014471057884231753,0.0,20180606
300477,21.61,电气设备,高低压设备,中压设备,0.6579844400558148,20180605,-0.00045085662759236644,0.0,20180606
600436,107.27,医药生物,中药,中药,0.7193614406224639,20180605,0.00026285814422144504,0.0,20180606
600518,25.15,医药生物,中药,中药,0.8026236553413006,20180605,0.0011838989739543226,0.0,20180606
600521,26.78,医药生物,化学制药,化学原料药,0.664873625417673,20180605,0.02021276595744692,0.0,20180606
600623,11.43,化工,橡胶,轮胎,0.6814898221837165,20180605,-0.04514480408858601,0.0,20180606
600763,45.18,医药生物,医疗服务,医疗服务,0.7785619585681276,20180605,0.004454815443360127,0.0,20180606
601016,3.28,公用事业,电力,新能源发电,0.6551302952062531,20180605,0.0,0.0,20180606
603608,10.87,纺织服装,服装家纺,鞋帽,0.659630942546529,20180605,-0.01752848378615246,0.0,20180606
2795,21.84,建筑材料,其他建材,其他建材,0.6758350212968727,20180605,0.017857142857142794,0.0,20180606
300538,40.3,交通运输,物流,物流,0.675099576976153,20180605,0.025851938895417037,0.0,20180606
603090,18.44,机械设备,通用机械,其它通用机械,0.7099278354218163,20180605,0.002578648788035043,0.0,20180606
300584,46.57,医药生物,化学制药,化学制剂,0.6926824750202315,20180605,0.0718379042161279,0.0,20180606
300618,121.1,有色金属,稀有金属,其他稀有小金属,0.6702510142597726,20180605,0.04920634920634903,0.0,20180606
300665,27.8,化工,化学制品,涂料油漆油墨制造,0.6593000149744183,20180605,0.01605584642233837,0.0,20180606
2889,38.83,交通运输,物流,物流,0.7857080514576875,20180605,0.09997658627955985,2.0,20180606
603266,17.240000000000002,化工,塑料,其他塑料制品,0.6620290953492285,20180605,0.008027522935779796,0.0,20180606
603630,28.37,化工,化学制品,日用化学产品,0.6702332165251784,20180605,-0.010928961748633892,0.0,20180606
603908,34.57,纺织服装,服装家纺,其他服装,0.6575644237225398,20180605,0.006347374495095259,0.0,20180606
603500,24.87,机械设备,运输设备,铁路设备,0.7076223656601784,20180605,0.009961685823754785,0.0,20180606
2897,40.84,通信,通信设备,通信传输设备,0.6576955053232101,20180605,0.049257091400272346,0.0,20180606
2899,28.87,轻工制造,家用轻工,文娱用品,0.6971199951106957,20180605,-0.009030913511635874,0.0,20180606
300702,42.1,医药生物,化学制药,化学制剂,0.7267580044521184,20180605,0.02305936073059356,0.0,20180606
603103,33.25,传媒,文化传媒,影视动漫,0.6788517116627968,20180605,0.0065378055713474215,0.0,20180606
603607,29.68,轻工制造,包装印刷,包装印刷,0.6649549817426262,20180605,0.09990205680705189,2.0,20180606
300712,23.7,建筑装饰,基础建设,其他基础建设,0.6682740489667487,20180605,0.012003311258278027,0.0,20180606
300718,49.3,机械设备,通用机械,机械基础件,0.6597598392411711,20180605,0.0017818253811128226,0.0,20180606
300720,32.25,机械设备,仪器仪表,仪器仪表,0.7029686742156512,20180605,0.03306523681858797,0.0,20180606
603076,37.3,机械设备,专用设备,其它专用机械,0.6871509141081318,20180605,0.008328995314940135,0.0,20180606
2912,90.8,计算机,计算机设备,计算机设备,0.6826051864707164,20180605,0.037933220625528286,0.0,20180606
603661,48.57,轻工制造,家用轻工,家具,0.6555514402446765,20180605,-0.008077879038939528,0.0,20180606
300730,43.88,计算机,计算机应用,软件开发,0.6809098729352373,20180605,0.04619846695670171,0.0,20180606
300684,67.5,化工,化学制品,其他化学制品,0.6934431184596871,20180605,0.012247738343771575,0.0,20180606
