stkcd,close,swName1,swName2,swName3,predictVal,buyDate,ret,flag,date
40,11.27,公用事业,环保工程及服务,环保工程及服务,0.6248290538634883,20180611,-0.00797165633303809,0.0,20180611
418,71.0,家用电器,白色家电,洗衣机,0.6989083094789407,20180611,-0.03672086720867196,0.0,20180611
718,3.94,房地产,房地产开发,房地产开发,0.6550520591894131,20180611,0.017721518987341867,0.0,20180611
735,16.6,农林牧渔,畜禽养殖,畜禽养殖,0.6300660804064638,20180611,0.005988023952095967,0.0,20180611
778,4.67,钢铁,钢铁,普钢,0.6202456672437289,20180611,0.021321961620468954,0.0,20180611
790,7.32,医药生物,中药,中药,0.6146256418998964,20180611,-0.019151846785225746,0.0,20180611
2013,7.72,国防军工,航空装备,航空装备,0.614718061445554,20180611,0.021794871794871717,0.0,20180611
2024,15.2,商业贸易,专业零售,专业连锁,0.6292842759798339,20180611,-0.007180156657963455,0.0,20180611
2118,7.75,医药生物,中药,中药,0.6259597254130236,20180611,0.007822685788787531,0.0,20180611
2133,4.69,房地产,房地产开发,房地产开发,0.6178446995849142,20180611,0.0,0.0,20180611
2181,4.63,传媒,文化传媒,平面媒体,0.6368178744988732,20180611,0.08760683760683774,0.0,20180611
2382,20.76,化工,塑料,其他塑料制品,0.6668907670764657,20180611,-0.028585271317829397,0.0,20180611
2433,9.01,医药生物,中药,中药,0.6400528498280256,20180611,-0.014412416851441123,0.0,20180611
2684,7.98,电子,其他电子,其他电子,0.673495725752413,20180611,-0.06007509386733423,0.0,20180611
2691,17.900000000000006,机械设备,专用设备,冶金矿采化工设备,0.6192983244614803,20180611,-0.058490566037735725,0.0,20180611
2731,15.87,轻工制造,家用轻工,珠宝首饰,0.6511333563477681,20180611,0.01791426743442104,0.0,20180611
2755,10.8,建筑装饰,专业工程,化学工程,0.6265404674219593,20180611,0.09493087557603697,0.0,20180611
300044,7.79,计算机,计算机应用,IT服务,0.6226477155261994,20180611,0.002574002574002421,0.0,20180611
300055,12.12,公用事业,环保工程及服务,环保工程及服务,0.6132968619504744,20180611,0.014190317195325486,0.0,20180611
300167,5.94,计算机,计算机应用,IT服务,0.6502714853133682,20180611,-0.008547008547008628,0.0,20180611
300247,5.75,家用电器,白色家电,小家电,0.7700623502876894,20180611,0.0,0.0,20180611
300413,39.25,商业贸易,一般零售,多业态零售,0.6688265942406088,20180611,0.036242981112812656,0.0,20180611
600107,7.87,纺织服装,服装家纺,其他服装,0.618052397126968,20180611,0.0038071065989848663,0.0,20180611
600385,10.06,有色金属,黄金,黄金,0.6387350887453828,20180611,-0.06972111553784865,0.0,20180611
600518,24.66,医药生物,中药,中药,0.7397691333176457,20180611,-0.017045454545454586,0.0,20180611
600519,777.95,食品饮料,饮料制造,白酒,0.6575105927622945,20180611,-0.00041234456542760256,0.0,20180611
600760,37.67,国防军工,地面兵装,地面兵装,0.6275966347982197,20180611,-0.007989347536617952,0.0,20180611
600761,10.02,机械设备,专用设备,工程机械,0.6368168961393855,20180611,-0.001982160555004886,0.0,20180611
