stkcd,close,swName1,swName2,swName3,predictVal,buyDate,ret,flag,date
333,54.3,家用电器,白色家电,空调,0.6843604852796249,20180608,0.009791243303159058,0.0,20180608
418,71.77,家用电器,白色家电,洗衣机,0.6636349696245611,20180608,-0.018659295093296557,0.0,20180608
739,8.0,医药生物,化学制药,化学原料药,0.6544947722425433,20180608,-0.0295930949445129,0.0,20180608
2032,54.15,家用电器,白色家电,小家电,0.6494572777343605,20180608,0.007795100222717233,0.0,20180608
2088,17.080000000000002,建筑材料,其他建材,耐火材料,0.6652771464311481,20180608,0.0017441860465117198,0.0,20180608
2313,28.39,通信,通信设备,通信传输设备,0.666262784018525,20180608,-0.015706806282722585,0.0,20180608
2321,7.71,农林牧渔,畜禽养殖,畜禽养殖,0.6528159621814966,20180608,-0.043927648578811374,0.0,20180608
2376,16.330000000000002,计算机,计算机设备,计算机设备,0.6483395922127133,20180608,-0.02262996941896034,0.0,20180608
2572,36.75,轻工制造,家用轻工,家具,0.7190097256135001,20180608,0.016790531241398288,0.0,20180608
2771,16.85,计算机,计算机应用,IT服务,0.6421835852114014,20180608,0.002988643156007109,0.0,20180608
300037,23.78,化工,化学制品,其他化学制品,0.7148610224685691,20180608,-0.016260162601626105,0.0,20180608
300073,31.02,化工,化学制品,其他化学制品,0.6759562267556035,20180608,-0.0060145615701170385,0.0,20180608
300094,8.19,农林牧渔,渔业,水产养殖,0.6682049498161474,20180608,0.0060679611650487075,0.0,20180608
600107,7.96,纺织服装,服装家纺,其他服装,0.6696887176818214,20180608,-0.007566204287515865,0.0,20180608
600385,10.4,有色金属,黄金,黄金,0.6745587594780763,20180608,-0.023300970873786464,0.0,20180608
600503,4.5,房地产,房地产开发,房地产开发,0.647125935340813,20180608,-0.0377777777777778,0.0,20180608
600519,780.97,食品饮料,饮料制造,白酒,0.6495788416311801,20180608,-0.0026282051282050523,0.0,20180608
600616,8.16,食品饮料,饮料制造,黄酒,0.6737365724627402,20180608,-0.00367647058823517,0.0,20180608
600622,11.49,房地产,房地产开发,房地产开发,0.6720433565179195,20180608,-0.020618556701030966,0.0,20180608
600741,25.26,汽车,汽车零部件,汽车零部件,0.6595495141073027,20180608,0.010292953285827355,0.0,20180608
600884,21.97,电子,其他电子,其他电子,0.6904616487434628,20180608,0.010796221322536992,0.0,20180608
600887,30.77,食品饮料,食品加工,乳品,0.690640263365223,20180608,-0.004539559014267169,0.0,20180608
601899,3.96,有色金属,黄金,黄金,0.6954267271209738,20180608,-0.015151515151515138,0.0,20180608
300501,24.83,轻工制造,包装印刷,包装印刷,0.6718766616197751,20180608,-0.0011961722488038617,0.0,20180608
603090,18.88,机械设备,通用机械,其它通用机械,0.6603700432518573,20180608,-0.0026469031233457008,0.0,20180608
300547,23.02,汽车,汽车零部件,汽车零部件,0.6742919343946624,20180608,0.021304347826087033,0.0,20180608
2821,90.0,医药生物,化学制药,化学原料药,0.6442691316489727,20180608,0.012921348314606895,0.0,20180608
2831,50.73,轻工制造,包装印刷,包装印刷,0.6756743871985541,20180608,0.0009865824782953059,0.0,20180608
300567,69.98,机械设备,仪器仪表,仪器仪表,0.6502500863888849,20180608,0.011723163841807827,0.0,20180608
300568,37.69,化工,化学制品,其他化学制品,0.7982177772193081,20180608,-0.008328995314940135,0.0,20180608
2774,8.8,机械设备,专用设备,楼宇设备,0.6989679641559468,20180608,-0.009122006841505104,0.0,20180608
300596,24.4,化工,化学制品,其他化学制品,0.697037826966031,20180608,0.03507340946166382,0.0,20180608
300602,32.94,电子,电子制造,电子零部件制造,0.7193191127840841,20180608,0.04892307692307707,0.0,20180608
300605,25.72,计算机,计算机应用,软件开发,0.6437049956366634,20180608,0.017502917152858677,0.0,20180608
300637,25.93,化工,化学制品,其他化学制品,0.6718349605952225,20180608,0.00932400932400923,0.0,20180608
300660,30.0,电气设备,电机,电机,0.6409906365802474,20180608,0.009317803660565671,0.0,20180608
2885,37.66,电子,其他电子,其他电子,0.7168616350963368,20180608,0.09734513274336276,0.0,20180608
300673,46.25,农林牧渔,饲料,饲料,0.6538753576131023,20180608,0.002802932298404448,0.0,20180608
300689,40.94,通信,通信设备,终端设备,0.7337711333886784,20180608,-0.010378057820607745,0.0,20180608
2892,34.72,电气设备,电机,电机,0.7109792455753667,20180608,0.02449567723342949,0.0,20180608
603330,33.06,化工,化学制品,聚氨酯,0.6508470536801217,20180608,0.007070396557024239,0.0,20180608
300697,24.3,有色金属,工业金属,铜,0.6533351730754099,20180608,0.01211072664359869,0.0,20180608
300701,40.08,电子,光学光电子,光学元件,0.6443694590308197,20180608,0.017356806347632148,0.0,20180608
603813,35.26,交通运输,物流,物流,0.6434326642500395,20180608,0.007122507122507171,0.0,20180608
2905,39.34,传媒,文化传媒,影视动漫,0.6564308560495499,20180608,0.009218950064020515,0.0,20180608
603722,41.1,化工,化学制品,其他化学制品,0.6638203522245604,20180608,0.036681437715411214,0.0,20180608
603365,28.28,纺织服装,服装家纺,家纺,0.6916382374923356,20180608,0.004623044096728313,0.0,20180608
2921,38.88,汽车,汽车零部件,汽车零部件,0.6740142444396444,20180608,0.015432098765432167,0.0,20180608
300735,23.18,电子,电子制造,电子系统组装,0.6462559255560613,20180608,0.00870322019147074,0.0,20180608
2922,27.83,电子,电子制造,电子零部件制造,0.6851508719645163,20180608,-0.002153625269203152,0.0,20180608
610,7.2,休闲服务,酒店,酒店,0.6653714602048563,20180607,-0.02781641168289295,0.0,20180608
713,6.0,农林牧渔,种植业,种子生产,0.6256167230865096,20180607,-0.018151815181518205,0.0,20180608
799,28.62,食品饮料,饮料制造,白酒,0.6822387671250286,20180607,-0.0034977264777893424,0.0,20180608
2076,5.63,电子,光学光电子,LED,0.6374228541322464,20180607,0.027923211169284423,0.0,20180608
2268,26.73,计算机,计算机设备,计算机设备,0.6294489688061793,20180607,-0.033759772565742696,0.0,20180608
