date,stkcd,swName1,swName2,swName3,predictVal,buyDate,close,ret,flag
20180807,17,,,,0.7242232492963826,20180807,4.329999923706056,-0.006818229354116467,0.0
20180807,596,,,,0.7321661791447103,20180807,80.33999633789062,0.017199035622054826,0.0
20180807,639,,,,0.6855780384559934,20180807,9.68000030517578,0.01890749399646019,0.0
20180807,717,,,,0.6877880824737778,20180807,7.4000000953674325,0.05046475790382887,0.0
20180807,829,,,,0.7594891232612221,20180807,8.310000419616701,0.0346062002258547,0.0
20180807,860,,,,0.7275693156788756,20180807,39.849998474121094,0.0203830548004853,0.0
20180807,918,,,,0.6845908288011447,20180807,5.050000190734863,0.06336627380951709,0.0
20180807,932,,,,0.7547728820341466,20180807,9.399999618530273,0.031679005520132586,0.0
20180807,2209,,,,0.7195701466100537,20180807,7.800000190734862,-0.046835427986393396,0.0
20180807,2278,,,,0.7273781584944693,20180807,10.029999732971193,-0.0020222909069134154,0.0
20180807,2356,,,,0.7694988509038974,20180807,9.390000343322754,0.013727572415550338,0.0
20180807,2368,,,,0.6891096883784745,20180807,27.170000076293945,0.041502676770950986,0.0
20180807,2384,,,,0.7088903994877298,20180807,23.8700008392334,0.025630089080759033,0.0
20180807,2493,,,,0.6999126183761422,20180807,10.890000343322754,0.08388316419620678,0.0
20180807,2568,,,,0.7020624815042509,20180807,12.579999923706055,0.030805714693786124,0.0
20180807,2611,,,,0.7365026976525009,20180807,5.329999923706055,0.14007787660140525,0.0
20180807,2631,,,,0.6957033565866744,20180807,7.360000133514403,0.05128206778217814,0.0
20180807,2634,,,,0.6845789327286799,20180807,4.349999904632568,0.1404762331860967,0.0
20180807,2717,,,,0.6862343225627243,20180807,10.289999961853027,0.06322962928878617,0.0
20180807,2727,,,,0.7236257709145463,20180807,26.35000038146973,0.002986185926544316,0.0
20180807,300034,,,,0.6962854570854472,20180807,9.619999885559082,0.0279793231540868,0.0
20180807,300070,,,,0.6917737540543308,20180807,12.649999618530273,0.015835297502211354,0.0
20180807,300073,,,,0.6999183743268291,20180807,25.86000061035156,0.02115381681002093,0.0
20180807,300409,,,,0.7614436870296987,20180807,18.51000022888184,0.029458984189234316,0.0
20180807,300428,,,,0.6906664267715646,20180807,10.1899995803833,0.03140340153836374,0.0
20180807,300469,,,,0.7078051250273456,20180807,20.780000686645508,0.024343594413389624,0.0
20180807,600028,,,,0.7151290158280352,20180807,6.510000228881836,0.035060978823123756,0.0
20180807,600036,,,,0.6954971463740774,20180807,27.59000015258789,0.032258042215521865,0.0
20180807,600132,,,,0.7448145204723919,20180807,26.15999984741211,-0.02157737878774224,0.0
20180807,600139,,,,0.6871336181368225,20180807,4.760000228881836,0.026970878210353044,0.0
20180807,600230,,,,0.6884169981085311,20180807,23.649999618530273,0.0571908605438638,0.0
20180807,600282,,,,0.731287559191016,20180807,4.679999828338623,0.031712493607307435,0.0
20180807,600458,,,,0.7922967260682634,20180807,8.0,0.0679612178606539,0.0
20180807,600491,,,,0.7432867846688973,20180807,7.690000057220459,0.04810121936917344,0.0
20180807,600569,,,,0.6848647388923277,20180807,4.570000171661377,0.021786470873249808,0.0
20180807,600585,,,,0.6922441487183513,20180807,36.7599983215332,0.05039505134721889,0.0
20180807,600761,,,,0.6890159213368573,20180807,9.640000343322754,0.03508773656463271,0.0
20180807,600808,,,,0.7128291887347338,20180807,3.990000009536743,0.039800957256530545,0.0
20180807,600809,,,,0.7175717984812043,20180807,50.88999938964844,0.038907438907124,0.0
20180807,600866,,,,0.7696742086162184,20180807,4.2800002098083505,0.007025810290949952,0.0
20180807,601003,,,,0.7740943376467609,20180807,9.420000076293944,0.02534316413419324,0.0
20180807,601800,,,,0.8764117893463205,20180807,12.800000190734865,0.0823076688326323,0.0
20180807,601888,,,,0.7422916184142025,20180807,61.81999969482422,-0.009288885796184587,0.0
20180807,603699,,,,0.8284773501924668,20180807,12.65999984741211,0.004702152418976979,0.0
